"","x1","text.x","time.x","name.x","party.x","...1","text.y","time.y","name.y","party.y","for_blm","against_blm","topic_blm"
"103",55793,"In Virginia, for more than 400 years, we have set high ideals about freedom and equality—but we have fallen short of them.",2020-06-04 15:08:40,"Ralph Northam","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"104",166082,"9/ Leaf collection begins November 9. This year, residents are required to bag their leaves.",2020-09-28 19:45:27,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"105",102716,"We remember Ruthie Saab, who spent much of the past three decades as a dedicated and recognized employee of 
@NJLaborDept
. She was a regular volunteer with the Trenton Area Soup Kitchen, and a founding member and president of the Sisters Club in Trenton. May God bless her.",2020-06-11 17:20:12,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"106",102418,"We worked this at every level, and I took this case directly to President 
@realDonaldTrump
. These efforts are now coming to fruition.",2020-06-22 18:54:41,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"107",167117,"12/ -Children under nine. Parents strongly encouraged to have children between two and nine wear a mask.
-Individuals experiencing homelessness.
-Individuals who can't wear a mask or face covering due to medical condition or disability, or unable to remove mask without assistance",2020-05-13 19:23:37,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"108",146675,"Whether or not you have symptoms, consider getting a free test:",2020-07-15 19:27:30,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"109",77273,"Chief Bud Backer told me he has never seen a fire explode like this one in his 33 years of service. Climate change is making these fires more frequent, more expensive and far more dangerous. 
 
We’re beginning to see the costs of climate inaction. And they are far too high.",2020-09-10 00:53:48,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"110",13855,"Today, I’m announcing that pools, gyms and spas can reopen this Wednesday, May 13. Major league sports can resume limited reopening, without fans, this Saturday, May 16. 7/",2020-05-12 22:46:03,"Doug Ducey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"111",146551,"Wearing face coverings is the best thing we can all do to keep our communities healthy. Take a look at these tips from 
@Nemours
 for how to help your child get used to a face covering.",2020-08-25 14:27:39,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"112",55921,"The full version of today's briefing with closed captioning and sign language interpreting is available here:",2020-05-02 01:11:21,"Ralph Northam","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"113",72389,"A list of resources around naloxone may be found at the 
@StateHealthIN
 website at http://optin.in.gov.",2020-05-18 13:54:33,"Eric Holcomb","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"114",129003,"Productive roundtable today at 
@SpaceFlorida
 with industry and community leaders discussing how Florida will continue to serve as a global hub for commercial aerospace manufacturing and development.",2020-07-30 18:33:38,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"115",176508,"Congressman John Lewis was a hero whose lessons will echo for generations to come. Let’s all honor him by working to live up to his example. - RC",2020-07-18 14:58:12,"Roy Cooper","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"116",144538,"Today is a good opportunity for every American to take a moment and read the Declaration of Independence. To get reacquainted with a vision so bold and profound that a nation was born from it... (1/2)",2020-07-04 11:04:05,"Henry McMaster","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"117",114398,"3b. I appreciate the support of the Missouri Association of Prosecuting Attorneys for their support of this important witness protection initiative.",2020-08-07 20:47:13,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"118",129217,"Today I am holding a press conference regarding #COVID19 in Jacksonville. Tune in at 11AM to the 
@floridachannel
 or http://facebook.com/GovRonDeSantis.",2020-05-22 14:17:50,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"119",102605,"THIS IS HOW SOCIAL DISTANCING WORKS
Not even three months ago, each new case of #COVID19 in New Jersey was spawning, on average, five new cases.

Now we’re well below one – with a transmission rate of 0.69.",2020-06-16 17:13:32,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"120",129052,"WATCH LIVE: Roundtable regarding mental health and #COVID19 with 
@FLCaseyDeSantis
 in Tampa 
@CrisisCenterTB",2020-07-16 16:46:56,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"121",43768,"$300 million in cash grants will be made available to Idaho small businesses impacted by COVID-19.
Eligible entities with one to 19 employees may apply starting at noon MDT on May 11.",2020-05-05 16:44:42,"Brad Little","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"122",190593,"Thank you to all of Oregon's hardworking teachers, and congratulations to the Regional Teachers of the Year. During these unprecedented times, you've gone above and beyond to keep students engaged and provide support when they need it most.",2020-05-19 17:30:51,"Kate Brown","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"123",115351,"We continue to work closely with 
@MoAgriculture
 and the 
@USDA
 to ensure our protein processors have the proper equipment needed to continue providing food that is safe and nutritious to families across Missouri.",2020-05-01 22:27:34,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"124",30678,"Today I signed HB 1280 into law, which:
Lowers prescription drug costs for Granite Staters
Injects transparency in drug pricing
Allows NH to import low-cost prescription drugs from Canada
Makes the cost of insulin in NH the lowest in the nation & puts a price cap in place",2020-07-16 19:09:03,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"125",101938,"NEW: We’ve received 177 new positive #COVID19 test results, pushing our statewide cumulative total to 176,963.

Over the weekend, we were alerted to an issue with one of the private labs which has delayed some test results, and which we believe continues to impact today’s report.",2020-07-20 16:12:29,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"126",88568,"@LtGovHusted
: Today is the last day to fill out the Census. Ohioans can complete their census by either going to http://2020Census.gov or calling 1-844-330-2020.",2020-10-15 18:42:03,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"127",114096,".
@MODHEWD
 launched a new tool in collaboration with 
@MissouriChamber
 to enhance apprenticeship opportunities and build a more skilled workforce. Visit http://moapprenticeconnect.com today. #MOApprenticeConnect #MoApprenticeships",2020-09-13 19:45:00,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"128",35301,"As we navigate a new normal with wildfire season in our midst, Montanans in every corner of our state are counting on one another to act responsibly to mitigate the risk of fires and of COVID-19.",2020-08-21 23:05:38,"Steve Bullock","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"129",89552,"#Ohio is sliding down a very dangerous path, with our once flattened curve starting to sharpen and spike. This worrisome, disturbing reversal of our progress is a jarring reminder of just how quickly our fate can change. A matter of weeks can change our trajectory.",2020-07-15 21:40:53,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"130",108788,"There are few responsibilities more important to me as Governor than ensuring all students in CT receive a high-quality, world-class education. It is paramount that every student has access to high-speed internet, quality digital learning content and an effective learning device.",2020-07-29 03:06:21,"Ned Lamont","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"131",102270,"51 years after #Stonewall, we honor the bravery of those who launched the LGBTQ+ rights movement, and celebrate our LGBTQ+ brothers, sisters, & gender non-conforming individuals.
 
Gay rights are human rights. The fight to realize that reality continues, but equality will win.",2020-06-28 13:49:37,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"132",100827,"NEW: We just launched #COVIDAlertNJ – an exposure notification app that will alert you if you have potentially been exposed to #COVID19:
Free
Anonymous
Secure
 
Add your phone to the COVID fight! Download the app here: http://covid19.nj.gov/app",2020-10-01 17:09:45,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"133",30420,"Due to drought conditions and an increasing potential for wildfires, I have signed a proclamation prohibiting kindling of any open fire and smoking in or near woodlands throughout all 10 New Hampshire counties. Watch:",2020-09-26 14:22:27,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"134",176698,"As we listen to the cries of our fellow North Carolinians and work to better know their pain, we have to work together to rebuild systems that better strive to eliminate racism and bias.",2020-06-09 19:09:48,"Roy Cooper","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"135",86711,"It will also deliver for Kansas consumers by creating up to $7 billion in electricity cost savings. This is an equivalent savings of $50/year for the average residential customer. This is a transformational project for our economy and for Kansas’ growing energy sector. (4/4)",2020-09-30 17:05:23,"Laura Kelly","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"136",128810,"Our thoughts and prayers go out to Justice Ruth Bader Ginsburg and to her family and friends. I'm ordering flags throughout the state of Florida be lowered to half staff to honor her memory and recognize her lifetime of service to our great nation.",2020-09-19 02:06:07,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"137",27923,"We've extended our price gouging laws during #COVID19. Report price gouging to the 
@Kyoag
. 

Visit http://ag.ky.gov/pricegouging or call 1-888-432-9257.",2020-05-22 17:59:30,"Andy Beshear","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"138",10216,"This week's COVID-19 press briefing begins at approximately 3:30 p.m. CT. We'll discuss testing, higher education and business resources. Tune in below!",2020-07-22 20:28:16,"Doug Burgum","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"139",190188,"Over the last 24 hours, Oregon has experienced unprecedented fires, with devastating consequences across the state. Our number-one priority right now is saving lives. This could be the greatest loss of human lives and property due to wildfires in our state’s history.",2020-09-09 20:20:30,"Kate Brown","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"140",63251,"• United Airlines (https://united.com/.../us/fly/travel/what-to-expect.html…)
• Vault Health (https://learn.vaulthealth.com/state-of-hawaii/…)
• Walgreens (http://Walgreens.com/Covid19Testing)",2020-10-08 02:55:21,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"141",39825,"Assistance remains available for Wyoming residents who lack sufficient income or resources to pay housing costs due to COVID-19. The Wyoming Emergency Housing Assistance Program is still accepting applications. To apply visit https://wyocares.com/submit",2020-07-01 19:26:00,"Mark Gordon","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"142",23826,"Going to REPEAT, REPEAT, REPEAT: #COVID19 is still here.

Wear a face covering. Wash your hands. Practice physical distancing. Be smart.",2020-06-16 19:35:41,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"143",190261,"With 1 million+ Hard to Count Oregonians, moving the Census deadline up will impact communities of color, rural, immigrant & refugee, & Tribal communities. We need to ensure a fair, accurate, complete count. Funding for health care, schools, and infrastructure is on the line.",2020-08-18 16:46:17,"Kate Brown","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"144",63604,"In accordance with the eighth supplemental emergency proclamation, the counties of O‘ahu, Maui and Kaua‘i are allowing medium-risk businesses and operations to re-open. Details:",2020-05-23 02:20:03,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"145",176855,"The Count On Me campaign is really a testament to the collaboration going on all across our state as we fight COVID-19. And I know we will continue to partner with you and others to provide this type of helpful information and training.",2020-05-22 18:12:41,"Roy Cooper","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"146",55846,"Today, I announced that we are convening a new work group to continue identifying ways to reduce costs and improve access to quality health coverage in our Commonwealth. It’s more important now than ever that we work to reduce barriers to health care for all Virginians.",2020-05-20 19:47:43,"Ralph Northam","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"147",89124,"Today’s #COVID19 update for Ohio is live now at http://ohiochannel.org. Today’s tie: 
@hiramcollege
",2020-08-18 18:04:54,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"148",101146,"Let’s not forget that New Jersey is the home and final resting place of Peter McGuire, a founding of the Carpenters and the father of Labor Day.

We owe organized labor a debt of gratitude for all they’ve done for generations of New Jersey workers and families.",2020-09-04 17:48:11,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"149",28893,"40,000 small businesses are eligible for the TN Business Relief Program. 

Confirm your information with 
@TNDeptofRevenue
 by 9/25 to receive a no-cost relief payment between $2,500 and $30,000 from the state. 

https://tn.gov/businessrelief",2020-09-19 14:00:23,"Bill Lee","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"150",60580,"Limit your outings to essential needs and always wear a face covering when you are out and about. Even the White House agrees--in this week’s Wisconsin report, they said: “Lack of compliance with these measures will lead to preventable deaths.”",2020-10-14 20:12:22,"Tony Evers","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"151",102403,"Proud to announce that we’ve secured continued assistance from our federal partners at 
@fema
 and 
@HHSGov
 for the operations of our community-based testing sites.",2020-06-23 17:09:58,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"152",122212,".
@senatorcastro
: Miguel, a policeman in the NW suburbs, asks: what aid does the state have for first responders?
@GovPritzker
: Mental health services are available with Calm4Help: text TALK or HABLAR to 552020. We also have alternate housing so you can keep your family safe.",2020-05-19 16:22:24,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"153",114489,"Read Missouri's K-12 school reopening health guidance: https://bit.ly/2Zs9ZEp",2020-07-29 15:23:14,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
