,x1,text,time,name,party,for_blm,against_blm
688,176897,"Gov. Cooper and Dr. Cohen spend a lot of time answering questions from the media during press briefings. This time, we wanted to do something a little bit different. Tune in tomorrow at 10AM here and on Facebook for a Kids Q&A.",2020-05-19 23:47:17,Roy Cooper,Democratic,NA,NA
569,190589,"Art sparks connections between people, movements, and new ideas. To put it simply, art makes life better. I am thrilled to celebrate Oregon’s best artists and art supporters through the Governor’s Arts Awards. Apply by May 26th:",2020-05-20 3:17:33,Kate Brown,Democratic,NA,NA
336,72383,Teachers across our state have stepped up during a pandemic to continue helping kids learn. Congratulations to our Hoosier teachers for being recognized as 2021 Indiana Teacher of the Year!,2020-05-20 12:57:00,Eric Holcomb,Republican,NA,NA
783,103204,"I know the news likes to highlight those who want to be examples of defiance, but we know the overwhelming majority of you understand this battle we’re waging.

A huge THANK YOU to everyone who keeps doing the things we need to be doing to get through this.",2020-05-20 17:21:43,Phil Murphy,Democratic,NA,NA
540,69327,Today I am pleased to announce the appointment of Ron Allen to the Utah Public Service Commission. Ron’s prior experience in the Utah State Senate and on the Public Service Commission will prove to be a valuable asset.,2020-05-20 18:14:25,Gary Herbert,Republican,NA,NA
818,69325,"By flattening the curve of infection, we have saved lives, protected precious health care resources, and built significant capacity to help prevent and manage any potential resurgence of infection.",2020-05-20 20:01:50,Gary Herbert,Republican,NA,NA
458,115111,"Tonight, in honor of Missouri’s 2020 seniors, 
@FirstLadyTeresa
 & I are lighting up the Governor’s Mansion for the first time in Missouri history.

Starting at 8:20, which is 20:20 in military time, the Mansion will be lit for 20 minutes and 20 seconds.",2020-05-20 20:19:22,Mike Parson,Republican,NA,NA
941,82861,"A week ago, I suggested a three-pronged compromise with the tribes:

-No checkpoints on State or US highways;
-We have no objection to checkpoints on BIA roads;
-If checkpoints persist on BIA roads, we ask that the tribes make accommodations for the good of their people. (4/6)",2020-05-20 21:37:19,Kristi Noem,Republican,NA,NA
902,13783,"Our hearts and prayers are with the individuals and families impacted tonight, as well as the first responders and police officers who are on the scene. The state is here to continue to offer its full support to the victims and to the community.",2020-05-21 4:26:57,Doug Ducey,Republican,NA,NA
252,119308,Here is a more detailed map with approximate times and locations of the route. #InThisTogether #AmericaStrong #AirForceSalutes,2020-05-21 16:13:27,Phil Scott,Republican,NA,NA
623,55844,"Roanoke and surrounding areas are experiencing high levels of rain and flooding. The situation at Spring Valley Dam is currently stable, but officials are constantly monitoring water levels. Please continue to follow directions from local authorities, stay alert, and stay safe.",2020-05-21 17:07:29,Ralph Northam,Democratic,NA,NA
837,86998,"On behalf of the state of Kansas, I would like to congratulate Tabatha Rosproy, who has been selected as the 2020 National Teacher of the Year. The rest of the country has another reason to recognize what we’ve always known - KS educators are outstanding.",2020-05-21 17:57:00,Laura Kelly,Democratic,NA,NA
99,34476,"(2/2)

The ongoing project economic review & discussions with potential partners will determine the next steps for this project.

#akgov #AKLNG #akoil #AGDC",2020-05-21 18:22:14,Mike Dunleavy,Republican,NA,NA
891,139426,"Driver's license offices will begin to open next week.
@TxDPS
 #txlege",2020-05-21 19:24:43,Greg Abbott,Republican,NA,NA
19,72378,"Indiana Back On Track has five stages. For Cass, Lake and Marion counties – which started Stage 2 after other counties, stage 3 may begin on June 1. Local governments may impose more restrictive guidelines.",2020-05-21 19:47:23,Eric Holcomb,Republican,NA,NA
303,115085,"Over the next two weeks, we will aggressively execute on these three areas to reach our 7,500 goal:
box-in testing
sentinel testing
community sampling 

I want to point out that our plan is based on what we can do at the STATE LEVEL to help jump-start testing volume.",2020-05-21 20:12:06,Mike Parson,Republican,NA,NA
131,82856,Happy 18th Birthday Booker! We sure do love you!,2020-05-21 22:33:10,Kristi Noem,Republican,NA,NA
434,122187,"That's on top of >$1M of additional state funding to support those who have experienced domestic violence I announced earlier this month. Thanks to 
@ILHumanServices
, Illinoisans experiencing domestic violence now have greater access to housing, transportation, food and supplies.",2020-05-21 22:38:59,J. B. Pritzker,Democratic,NA,NA
92,129218,"Florida took action early on to protect our most vulnerable and ensure our medical and long-term care facilities have the personal protective equipment supplies they need. Thank you, Vice President 
@Mike_Pence
 and 
@SeemaCMS
 for your partnership.",2020-05-22 12:11:58,Ron DeSantis,Republican,NA,NA
35,90268,U.S. and Ohio flags are currently being flown at half-staff upon all public buildings and grounds throughout Ohio in honor of the life and service of Annie Glenn. Flags should stay at half-staff until sunset on the day of her memorial service.,2020-05-22 13:01:40,Mike DeWine,Republican,NA,NA
579,103182,"We are NOT ASKING Washington for a bailout.

We ARE ASKING for aid to pay our police, fire, and EMS first responders. To keep our public health workers on the job for our recovery. To ensure our kids have the educators they will need come fall.",2020-05-22 15:10:59,Phil Murphy,Democratic,NA,NA
684,30943,"Later today I will make an announcement about our State seacoast beaches, and other sectors of the economy that we can open in a safe approach. Hope you’ll tune in at 3 PM!",2020-05-22 16:21:14,Chris Sununu,Republican,NA,NA
124,27922,"""Soon, this pandemic will be behind us. But if we keep showing this unity and togetherness, our best days are in front of us."" - Governor Andy Beshear 

Read the full Op-Ed: https://go.usa.gov/xw386 

#TogetherKy #TeamKentucky",2020-05-22 18:41:01,Andy Beshear,Democratic,NA,NA
900,23878,TUNE IN NOW.,2020-05-22 19:06:39,Gavin Newsom,Democratic,NA,NA
342,46072,"These counties will move from the red to yellow phase of reopening May 29:
 Dauphin
 Franklin
 Huntingdon
 Lebanon
 Luzerne
 Monroe
 Pike
 Schuylkill",2020-05-22 20:12:05,Tom Wolf,Democratic,NA,NA
180,122170,".
@GovPritzker
: I'd like to wish you an early Eid Mubarak! Celebrations this year will be a bit different than normal. How are you recognizing the holiday?

Dr. Mirza: Ramadan is about recognizing what you have. It's been a spiritual experience for me as I take care of patients.",2020-05-22 21:19:32,J. B. Pritzker,Democratic,NA,NA
63,122159,"Sé que la adoración es tan esencial como la comida y el agua para la mayoría de nosotros, y es mi prioridad proporcionar orientación para garantizar que pueda proceder de manera segura.",2020-05-22 22:31:05,J. B. Pritzker,Democratic,NA,NA
910,10302,"Following widespread spring flooding estimated to have caused more than $40 million in damage to roads and other public infrastructure, today we requested a presidential major disaster declaration for 21 counties in North Dakota. Read more:",2020-05-22 22:53:09,Doug Burgum,Republican,NA,NA
943,119300,"Small businesses and their employees drive our economy. We must step up and act quickly to help them survive this emergency and go on to thrive in the future.  

That’s why I’ve proposed a $400 million Economic Relief and Recovery Package. 

Read more 
https://governor.vermont.gov/press-release/governor-phil-scott-announces-first-economic-relief-and-recovery-package…",2020-05-23 13:59:15,Phil Scott,Republican,NA,NA
357,139418,"Hey 
@SenTedCruz
 is that a day at the office in Congress?",2020-05-24 5:28:34,Greg Abbott,Republican,NA,NA
186,109169,"The #CTWallofHonor is a tribute to members of the Armed Forces from #Connecticut who gave their lives in Iraq and Afghanistan since 9/11. Located in the State Capitol, it features photos of each service member.
 Watch this year's ceremony: https://youtu.be/D-pJch5i4A8

#MemorialDay",2020-05-25 10:01:00,Ned Lamont,Democratic,NA,NA
112,103139,IMPORTANT: The low number of deaths and new positive cases we’re reporting today may be due to a delay in reporting over the holiday weekend.,2020-05-25 17:01:12,Phil Murphy,Democratic,NA,NA
470,109135,"Army Staff Sgt. Ronald Spino of #Waterbury died in Afghanistan in 2009. He was killed by insurgent fire while he and several soldiers were unloading medical supplies.

#CTWallofHonor → https://portal.ct.gov/WallofHonor

#MemorialDay #HonorTheFallen",2020-05-25 18:15:00,Ned Lamont,Democratic,NA,NA
675,109126,"Army Spec. Richard C. Emmons III of #NorthGranby died in Afghanistan in 2011. He was a signal support systems specialist with the 2nd Battalion, 30th Infantry Reg., 4th Brig. Combat Team, 10th Mountain Div.

#CTWallofHonor → https://portal.ct.gov/WallofHonor

#MemorialDay #HonorTheFallen",2020-05-25 20:30:00,Ned Lamont,Democratic,NA,NA
52,46061,"Our young Pennsylvanians make me proud every day.
 
Thank you, Joey Swentosky, for using your time and energy to collect food for your community.",2020-05-26 14:00:40,Tom Wolf,Democratic,NA,NA
91,103128,"NEW: 
@USDOTFRA
 is awarding $91.5 million to 
@Amtrak
 and 
@NJTRANSIT
 to move the Portal Bridge project forward.

This is a HUGE win for our state, our commuters, the future of our economy, and our entire nation.",2020-05-26 15:07:24,Phil Murphy,Democratic,NA,NA
220,103118,"We remember Marquita Hobbs, an award-winning career paraprofessional at Essex County West Caldwell Technical School for the past 40 years. She was involved in her community and loved spending time with her family. May her legacy of selflessness service be a beacon.",2020-05-26 15:20:55,Phil Murphy,Democratic,NA,NA
935,151418,".
@WJZ
 | Gov. Larry Hogan Will Address Marylanders At 5:00 PM Wednesday",2020-05-27 14:18:59,Larry Hogan,Republican,NA,NA
870,129199,"In case you missed it, I was pleased to announce Florida’s next Supreme Court Justices … John Couriel, the son of Cuban exiles, and Judge Renatha Francis, the first Jamaican-American to be named to our state’s highest court.",2020-05-27 14:33:05,Ron DeSantis,Republican,NA,NA
712,167015,7/  Health care providers may continue to offer or resume offering elective surgeries.,2020-05-27 15:29:49,Muriel Bowser,Democratic,NA,NA
897,55832,"Thank you to 
@anheuserbusch
 for producing and donating more than 3,000 bottles of hand sanitizer for distribution to localities, state agencies, and communities in need across our Commonwealth.",2020-05-27 18:18:21,Ralph Northam,Democratic,NA,NA
521,122117,"This morning, 
@ReadyIllinois
's Alicia Tate-Nadeau, 
@IL_Natl_Guard
's Richard Neely and I visited Meredosia to see the great work of the Guard & the emergency managers in the area. 

We're glad to see our Illinois River communities safe after the storms of this last weekend.",2020-05-27 20:00:47,J. B. Pritzker,Democratic,NA,NA
