"","x1","text","time","name","party","for_blm","against_blm"
"124",108632,"A devastating loss. Condolences to Cliff’s family and friends. #UConnLegend",2020-08-29 19:48:58,"Ned Lamont","Democratic",NA,NA
"125",135432,"Since it’s #NationalDogDay, I thought I’d put faces to the barks you’ve heard during interviews over the past few months",2020-08-26 23:56:08,"Gretchen Whitmer","Democratic",NA,NA
"126",102264,"A woman’s right to choose is non-negotiable.
 
Today’s Supreme Court decision is a win for the health, safety, and freedom of women in Louisiana and across our nation. In New Jersey, we will always protect reproductive freedom.",2020-06-29 16:21:57,"Phil Murphy","Democratic",NA,NA
"127",100464,"A boo-tiful Halloween this year in New Jersey! Stay safe and spooky.",2020-10-31 21:10:28,"Phil Murphy","Democratic",NA,NA
"128",89461,"New: As part of our #H2Ohio
initiative, health departments in Erie, Ottawa, Paulding, Putnam, Sandusky, Williams, and Wood counties will each receive $250,000 to replace failing household sewage treatment systems. Learn more about 
@H2Ohio
 here: http://h2.ohio.gov",2020-07-21 19:35:00,"Mike DeWine","Republican",NA,NA
"129",166474,"Having friends or family over this weekend? Remind guests to stay home if they don’t feel well. 

Learn more about COVID-19 symptoms: http://coronavirus.dc.gov",2020-08-08 18:04:27,"Muriel Bowser","Democratic",NA,NA
"130",98066,"Today's #COVID19 update:

- 121 new COVID-19 cases, totaling 9,367 cases statewide

- Ten additional COVID-19 deaths, bringing the total to 420 deaths statewide

- 189 individuals currently hospitalized with COVID-19 statewide

More info here: https://bit.ly/3hjmqJt",2020-06-11 22:01:25,"Michelle Lujan Grisham","Democratic",NA,NA
"131",39770,"Pursuant to U.S. Flag Code I have ordered both the U.S. and State of Wyoming flags be flown at half-staff statewide immediately for the death of U.S. Supreme Court Justice Ruth Bader Ginsburg. The flags will remain at half-staff until the day of her internment.",2020-09-19 02:42:35,"Mark Gordon","Republican",NA,NA
"132",90401,"Find resources for parents and families here: https://bit.ly/2yE8OHr

#StaySafeOhio
#InThisTogetherOhio",2020-05-13 17:37:00,"Mike DeWine","Republican",NA,NA
"133",63588,"Travelers may be prohibited from boarding a flight if they have an elevated temperature above 100.4 degrees, they refuse to complete the mandatory form, or they are on the 14-day quarantine list prohibiting them from flying.",2020-06-02 03:00:37,"David Ige","Democratic",NA,NA
"134",30341,".
@nhgoferr
 has received thousands of calls from small businesses this week and we are confident that many more NH small businesses will take advantage of this funding. 

As of today, over 2,000 businesses have submitted applications for this second round of funding. 4/4",2020-10-22 19:15:02,"Chris Sununu","Republican",NA,NA
"135",103128,"NEW: 
@USDOTFRA
 is awarding $91.5 million to 
@Amtrak
 and 
@NJTRANSIT
 to move the Portal Bridge project forward.

This is a HUGE win for our state, our commuters, the future of our economy, and our entire nation.",2020-05-26 15:07:24,"Phil Murphy","Democratic",NA,NA
"136",129218,"Florida took action early on to protect our most vulnerable and ensure our medical and long-term care facilities have the personal protective equipment supplies they need. Thank you, Vice President 
@Mike_Pence
 and 
@SeemaCMS
 for your partnership.",2020-05-22 12:11:58,"Ron DeSantis","Republican",NA,NA
"137",167127,"2/ The continued sacrifices by residents and businesses are saving lives and helping us get to the other side of this incredibly difficult time for our city.

Together, by staying home a little longer, soon we will be able to reopen DC safely and sustainably.",2020-05-13 19:23:33,"Muriel Bowser","Democratic",NA,NA
"138",102784,"LOOK:
510 patients reported in either critical or intensive care
373 ventilators in use
84 new #COVID19 hospitalizations yesterday
88 discharges yesterday",2020-06-09 17:14:50,"Phil Murphy","Democratic",NA,NA
"139",30946,"Restaurants across NH have not just made outdoor dining work - they’ve taken innovative approaches to adhere to our safety guidelines and make outdoor dining an experience of its own. THANK YOU to everyone for a successful first day! #603Pride",2020-05-19 13:31:26,"Chris Sununu","Republican",NA,NA
"140",77543,"This is not the time to give up on efforts to protect ourselves, our families and our communities. We are still in the middle of a pandemic that is continuing to infect and kill Washingtonians. This fight is not over.",2020-06-13 19:10:53,"Jay Inslee","Democratic",NA,NA
"141",27517,"Watch live:",2020-08-05 19:54:40,"Andy Beshear","Democratic",NA,NA
"142",128929,"Congrats to Daytona International Speedway and Challenge Daytona for hosting the December 4-6 2020 PTO Professionals from all over the world to compete for the $1 million dollar prize purse during the Challenge Daytona family festival weekend of races. Enjoy Florida!",2020-08-18 13:32:25,"Ron DeSantis","Republican",NA,NA
"143",77496,"Science is showing facial coverings can greatly reduce transmission rate. But they won’t save us on their own. 

We have to keep up our other efforts, especially physical distancing, if we want to beat this virus.",2020-06-23 23:16:43,"Jay Inslee","Democratic",NA,NA
"144",146614,"WATCH NOW: I am giving a COVID-19 briefing joined by Secretary Susan Bunting of the DE Dept. of Education, Dr. Rick Pescatore, Chief Physician of DPH, and Dr. Rick Hong, Medical Director of DPH.
 View the livestream here:",2020-08-04 18:00:08,"John Carney","Democratic",NA,NA
"145",10263,"Friday has been proclaimed Juneteenth Celebration Day in North Dakota. We encourage North Dakotans to observe and learn more about this day commemorating the end of slavery, as we renew our commitment to the ideals of democracy and liberty, justice and equality for all citizens.",2020-06-17 21:52:29,"Doug Burgum","Republican",NA,NA
"146",166353,"If you have a symptom, stay home and call your doctor. If your doctor isn’t available or cannot give you a COVID-19 test, visit a free public testing site near you. Then, stay home while you await results.

Here are today’s testing sites.",2020-08-24 11:45:58,"Muriel Bowser","Democratic",NA,NA
"147",34476,"(2/2)

The ongoing project economic review & discussions with potential partners will determine the next steps for this project.

#akgov #AKLNG #akoil #AGDC",2020-05-21 18:22:14,"Mike Dunleavy","Republican",NA,NA
"148",45460,"Join the more than 225,000 people who have downloaded the COVID Alert PA mobile app to get alerted about potential #COVID19 exposures, explore data, get timely health info, and more.",2020-10-06 18:00:01,"Tom Wolf","Democratic",NA,NA
"149",40653,"The new order includes extending our statewide mask ordinance until August 31. While no one likes having to wear a mask, I believe we are making progress in this area.  #TogetherAL #MaskUpAL #alpolitics 2/5",2020-07-29 16:04:50,"Kay Ivey","Republican",NA,NA
"150",69220,"Today, I am announcing that we are mandating that all students, faculty, staff and visitors in all K-12 school districts and charter schools will wear a mask in buildings and on buses.",2020-07-09 18:44:37,"Gary Herbert","Republican",NA,NA
"151",176253,"Playgrounds will be allowed to open. Museums and aquariums can open at 50 percent capacity.  Gyms and other indoor exercise facilities can open at 30 percent capacity. The age requirement for mask wearing will include children down to age 5.",2020-09-01 19:12:36,"Roy Cooper","Democratic",NA,NA
"152",176151,"Our methodical approach to easing restrictions will work safely if we keep using proven measures. On Friday we entered Phase 3 of easing restrictions. But this only works safely if we realize that each gathering carries the risk of spreading this disease and we treat it that way.",2020-10-06 18:09:49,"Roy Cooper","Democratic",NA,NA
"153",103364,"We remember Scott Geiger, one of our front-line public health heroes. He was an EMT for 30 years. He loved the 
@nyjets
, his friends, and his family. We thank him for his service to our people, and send our deepest condolences to his loved ones.",2020-05-14 17:22:24,"Phil Murphy","Democratic",NA,NA
"154",31009,"Things look a little different this year, but the love of a mom never wavers. Wishing a Happy #MothersDay to all of the remarkable mothers across the Granite State, especially to my amazing wife, Valerie, and to my Mom.",2020-05-10 13:35:08,"Chris Sununu","Republican",NA,NA
"155",119265,"Today 
@VTAttorneyGen
 and I issued a statement on VT's peaceful protests. Protests have been an important part of our democracy, driving needed change. This is a critical moment in our history, and it is our responsibility, as public servants, to listen. 

https://governor.vermont.gov/press-release/governor-scott-and-attorney-general-donovan-come-together-issue-statements-vermont%E2%80%99s…",2020-06-04 18:56:42,"Phil Scott","Republican",NA,NA
"156",100532,"Today, we remember the innocent lives senselessly taken two years ago at the Tree of Life Synagogue in Pittsburgh. It’s up to all of us to confront hate and antisemitism, and ensure gun violence stops robbing us of our loved ones. #StrongerThanHate",2020-10-27 16:44:56,"Phil Murphy","Democratic",NA,NA
"157",146420,"Download COVID Alert DE, Delaware’s exposure notification app, to protect yourself and your families.

App Store: https://apps.apple.com/us/app/covid-alert-de/id1527783171…
Google Play: https://play.google.com/store/apps/details?id=gov.de.covidtracker&hl=en_US…",2020-09-26 19:03:00,"John Carney","Democratic",NA,NA
"158",103665,"Yesterday:
385 new hospitalizations
232 patients released from our hospitals",2020-05-05 17:12:30,"Phil Murphy","Democratic",NA,NA
"159",121665,"These rules are a commonsense way to enforce mask requirements without jumping immediately to the extremely tough consequences that exist on the books.

We're providing multiple opportunities for compliance before any penalty is issued — just like a majority of states.",2020-08-07 16:20:06,"J. B. Pritzker","Democratic",NA,NA
"160",4246,"Wear a mask, practice social distancing, wash your hands, and continue to follow the guidance provided by public health officials. Together, we can protect the lives - and livelihoods - of all Georgians! #gapol",2020-06-29 15:55:06,"Brian Kemp","Republican",NA,NA
"161",82627,"I look forward to discussing this proposal with the legislature. Specifics can be found here: https://covid.sd.gov/docs/ProposedFramework_SmallBusinessGrants_SouthDakota.pdf…
(4/4)",2020-09-09 20:23:15,"Kristi Noem","Republican",NA,NA
"162",131287,"In-person early voting begins tomorrow for all Oklahomans!
 
Find your early voting location (this may be different than your Election Day polling place)
https://ok.gov/elections/support/earlyvote.html…

View a sample ballot
https://ok.gov/elections/OVP.html…
Follow 
@OKelections
 for more information.",2020-10-29 01:00:00,"Kevin Stitt","Republican",NA,NA
"163",103139,"IMPORTANT: The low number of deaths and new positive cases we’re reporting today may be due to a delay in reporting over the holiday weekend.",2020-05-25 17:01:12,"Phil Murphy","Democratic",NA,NA
"164",102568,"We’ve lost an additional 47 New Jerseyans to COVID-19, bringing our total of loss of life to 12,769.
• Atlantic: 184
• Bergen: 1,681
• Burlington: 364
• Camden: 417
• Cape May: 61
• Cumberland: 118
• Essex: 1,755
• Gloucester: 166
• Hudson: 1,257
• Hunterdon: 67",2020-06-17 17:35:43,"Phil Murphy","Democratic",NA,NA
"165",102485,"Black Lives Matter in wages and wealth creation, so we will push for additional meaningful economic opportunities for our families.
 
Black Lives Matter in criminal justice reform, so we will continue reshaping a more community-centered form of law enforcement.",2020-06-19 21:00:05,"Phil Murphy","Democratic",NA,NA
"166",28022,"I want to extend a personal thank you to the public service professionals serving the commonwealth, especially during these unprecedented times. I couldn't be prouder to serve alongside of you. Thank you for all you do. ^AB #PublicServiceRecognitionWeek",2020-05-05 13:09:24,"Andy Beshear","Democratic",NA,NA
